indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
"131,227",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2005-2007,60.9
"130,795",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,2005-2007,99.3
"130,795",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,2005-2007,99.3
"131,228",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,114.4
"131,228",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,114.4
"130,796",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,195.4
"130,796",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,195.4
"131,229",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,204,East New York,2005-2007,100.1
"131,229",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,204,East New York,2005-2007,100.1
"130,797",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,2005-2007,175.6
"130,797",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,2005-2007,175.6
"131,230",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,2005-2007,47.2
"131,230",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,2005-2007,47.2
"130,798",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,2005-2007,47
"130,798",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,2005-2007,47
"131,231",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,206,Borough Park,2005-2007,13
"131,231",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,206,Borough Park,2005-2007,13
"130,799",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,2005-2007,14.7
"130,799",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,2005-2007,14.7
"131,232",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,207,East Flatbush - Flatbush,2005-2007,56.7
"131,232",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,207,East Flatbush - Flatbush,2005-2007,56.7
"130,800",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,207,East Flatbush - Flatbush,2005-2007,111.9
"130,800",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,207,East Flatbush - Flatbush,2005-2007,111.9
"131,233",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,208,Canarsie - Flatlands,2005-2007,41.8
"131,233",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,208,Canarsie - Flatlands,2005-2007,41.8
"130,801",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,208,Canarsie - Flatlands,2005-2007,91.9
"130,801",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,208,Canarsie - Flatlands,2005-2007,91.9
"131,234",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,14.8
"131,234",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,14.8
"130,802",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,19.7
"130,802",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,19.7
"131,235",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2005-2007,24.1
"131,235",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2005-2007,24.1
"130,803",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,2005-2007,38.4
"130,803",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,2005-2007,38.4
"131,236",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2005-2007,118.4
"131,236",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2005-2007,118.4
"130,804",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,2005-2007,185.7
"130,804",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,2005-2007,185.7
"131,237",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,2005-2007,66.4
"131,237",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,2005-2007,66.4
"130,805",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,2005-2007,175.9
"130,805",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,2005-2007,175.9
"131,238",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2005-2007,209.9
"131,238",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2005-2007,209.9
"130,806",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,2005-2007,424.7
"130,806",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,2005-2007,424.7
"131,239",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,303,East Harlem,2005-2007,202.7
"131,239",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,303,East Harlem,2005-2007,202.7
"130,807",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,2005-2007,354.2
"130,807",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,2005-2007,354.2
"131,240",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,2005-2007,32.3
"131,240",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,2005-2007,32.3
"130,808",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,2005-2007,113.2
"130,808",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,2005-2007,113.2
"131,241",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,2005-2007,11.5
"131,241",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,2005-2007,11.5
"130,809",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,2005-2007,39
"130,809",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,2005-2007,39
"131,242",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,2005-2007,39.1
"131,242",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,2005-2007,39.1
"130,810",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,2005-2007,139.1
"130,810",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,2005-2007,139.1
"131,243",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2005-2007,27.4
"131,243",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2005-2007,27.4
"130,811",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,2005-2007,61.7
"130,811",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,2005-2007,61.7
"131,244",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,308,Greenwich Village - SoHo,2005-2007,11.6
"131,244",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,308,Greenwich Village - SoHo,2005-2007,11.6
"130,812",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,308,Greenwich Village - SoHo,2005-2007,25.6
"130,812",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,308,Greenwich Village - SoHo,2005-2007,25.6
"131,245",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,309,Union Square - Lower East Side,2005-2007,46.3
"131,245",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,309,Union Square - Lower East Side,2005-2007,46.3
"130,813",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,309,Union Square - Lower East Side,2005-2007,124.9
"130,813",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,309,Union Square - Lower East Side,2005-2007,124.9
"131,246",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,310,Lower Manhattan,2005-2007,35
"131,246",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,310,Lower Manhattan,2005-2007,35
"130,814",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,2005-2007,71.6
"130,814",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,2005-2007,71.6
"131,247",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,2005-2007,18.2
"131,247",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,2005-2007,18.2
"130,815",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,2005-2007,71.2
"130,815",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,2005-2007,71.2
"131,248",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,402,West Queens,2005-2007,22
"131,248",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,402,West Queens,2005-2007,22
"130,816",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,2005-2007,89.3
"130,816",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,2005-2007,89.3
"131,249",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2005-2007,13.3
"131,249",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2005-2007,13.3
"130,817",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,2005-2007,48.7
"130,817",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,2005-2007,48.7
"131,250",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,2005-2007,8.5
"131,250",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,2005-2007,8.5
"130,818",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,2005-2007,26.7
"130,818",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,2005-2007,26.7
"131,251",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2005-2007,19.1
"131,251",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2005-2007,19.1
"130,819",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,2005-2007,51
"131,396",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,2009-2011,17.2
"130,819",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,2005-2007,51
"131,252",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,2005-2007,22.2
"131,252",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,2005-2007,22.2
"130,820",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,2005-2007,54.8
"130,820",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,2005-2007,54.8
"131,253",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,2005-2007,30.6
"131,253",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,2005-2007,30.6
"130,821",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,2005-2007,81.4
"130,821",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,2005-2007,81.4
"131,254",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,408,Jamaica,2005-2007,47.5
"131,254",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,408,Jamaica,2005-2007,47.5
"130,822",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,2005-2007,113.6
"130,822",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,2005-2007,113.6
"131,255",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,2005-2007,28.4
"131,255",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,2005-2007,28.4
"130,823",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,2005-2007,73.8
"130,823",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,2005-2007,73.8
"131,256",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,410,Rockaways,2005-2007,60
"131,256",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,410,Rockaways,2005-2007,60
"130,824",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,2005-2007,152.7
"130,824",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,2005-2007,152.7
"131,257",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,2005-2007,62.6
"131,257",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,2005-2007,62.6
"130,825",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,2005-2007,106.9
"130,825",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,2005-2007,106.9
"131,258",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,2005-2007,41.6
"131,258",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,2005-2007,41.6
"130,826",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,2005-2007,82.4
"130,826",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,2005-2007,82.4
"131,259",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,2005-2007,16.2
"131,259",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,2005-2007,16.2
"130,827",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,2005-2007,30.2
"130,827",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,2005-2007,30.2
"131,260",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,2005-2007,16.5
"131,260",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,2005-2007,16.5
"130,828",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,2005-2007,24
"130,828",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,2005-2007,24
"131,363",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2009-2011,25.4
"131,363",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2009-2011,25.4
"131,411",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2009-2011,60.7
"131,411",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2009-2011,60.7
"131,364",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2009-2011,37.6
"131,364",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2009-2011,37.6
"131,412",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2009-2011,73.4
"131,412",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2009-2011,73.4
"131,365",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2009-2011,68.7
"131,365",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2009-2011,68.7
"131,413",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2009-2011,122.8
"131,413",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2009-2011,122.8
"131,366",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2009-2011,57.5
"131,366",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2009-2011,57.5
"131,414",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2009-2011,121.9
"131,414",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2009-2011,121.9
"131,367",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2009-2011,131.3
"131,367",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2009-2011,131.3
"131,415",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2009-2011,200.2
"131,415",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2009-2011,200.2
"131,368",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2009-2011,130.1
"131,368",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2009-2011,130.1
"131,416",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2009-2011,249.3
"131,416",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2009-2011,249.3
"131,369",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2009-2011,138.1
"131,369",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2009-2011,138.1
"131,417",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2009-2011,251.3
"131,417",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2009-2011,251.3
"131,370",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,2009-2011,28.2
